Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,8.739632814,7.36961795,6.960484254,6.864956981,6.632238928,6.827448789,6.729641235,6.25260428,6.221899203,5.452544491,4.95232478,4.92179641,5.756125372,8.00033002,10.33345786,9.554458628,8.836533561,8.384680123,14.10050411,16.39830745,19.9006837,22.4750156,20.28673309,18.90702459,20.60000721,22.48939981,24.55328717,30.27882158,32.90629265,32.11335819,31.98932211,35.39656872,38.77229042,44.00477496,41.92994079,38.23630844,33.56088007,33.81454486,31.4806057,32.96443335,39.15451568,38.05081596,42.21318511,51.2554459,59.04604129,62.20154048,63.96637752,61.3059685,55.79209186,43.27055041,48.85692354,48.22704019,45.32366106,43.45682824,41.0620103,35.73669964,32.80927865,33.36313096,33.26738896,32.05786447,31.56641316
Cote d'Ivoire,CIV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.72759467,58.55277855,54.0846842,52.55916861,57.65076291,55.77473102,55.17023005,54.38983738,57.13031409,57.66291865,58.88079804,54.09915475,54.45007426,62.46957163,71.07140201,59.27312062,62.80493927,62.45742407,58.83153411,54.7417162,59.95706142,58.28578033,59.86433579,57.45676315,61.41803412,70.88346293,59.06116525,54.31392116,47.27371445,50.4027164,47.87950878,45.64156456,46.86643453,41.95275131,56.04099121,61.24463699,40.66148761,40.0719052,38.72137617,40.05618686,38.42549952,38.63053301,43.61267596,42.6647111,49.48411069,56.4215452,56.55142443,53.3795232,53.62365592,53.96494197,55.12603533,52.74745593,60.31021901,57.37105638,49.40113376,46.40874825,40.1966177,41.61226245,39.44392618,39.4810848,36.79302797
Cameroon,CMR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,29.46893698,29.71915641,29.52836465,36.61317285,31.03070377,34.14883627,30.7832337,31.83164165,36.03547829,38.98046092,40.65262589,37.02682065,34.97408863,36.13140061,42.41186308,36.6113517,38.78416569,42.39005881,39.84685975,40.66562408,44.73698025,38.3001656,34.41101567,32.02235436,27.32517902,21.91973894,20.96641805,19.37981774,17.98781907,26.72401652,27.62600958,25.39654618,24.87620839,18.44663454,28.85723705,26.23156499,26.99769538,29.83467775,28.02230045,25.23814253,31.43874678,32.87538094,29.53954751,27.83914901,25.9372366,28.6829461,32.1656369,37.14019832,39.42609777,28.61850895,32.75833898,36.94633686,35.77840125,33.09948366,34.89751316,31.36580859,25.16979639,22.24189052,23.66297614,24.52674639,21.44128902
"Congo, Dem. Rep.",COD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,21.28353645,16.19828328,11.2967702,9.49593372,14.05495877,9.96562276,11.64878854,15.4843436,17.21324236,16.13533021,19.68146811,15.90771279,15.32303216,16.06050243,18.0265414,11.37990571,12.10540421,9.656181012,7.331221871,11.36814441,26.31482514,24.71721355,21.22817617,26.33847264,39.50250669,43.08522083,38.62703118,46.81774139,45.93005553,48.12753317,43.47703052,30.65214,26.50962373,16.4203208,32.92509744,43.10227137,45.66858326,36.43043296,40.60674121,29.22785343,7.805932447,22.45170131,25.35506682,32.14521335,38.53368648,42.56765035,38.72846508,38.83594497,43.96489386,39.6817453,45.44248919,46.82707989,42.31181402,38.24999212,41.77778044,44.18252646,34.15933305,47.6048122,59.24998363,44.06085485,42.66481249
"Congo, Rep.",COG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,66.80236526,65.27082086,66.6581633,61.54438164,61.39141217,57.48341718,52.12734355,55.60296121,53.73188691,46.78538452,32.73195044,37.87314132,39.93481247,40.03886815,60.81679324,45.36550445,52.08405116,62.07332506,64.52187229,65.65173884,87.40782939,63.05453865,81.45732461,61.41304484,82.10317737,77.9777598,74.29966022,65.36819125,67.84069445,73.86194987,57.23991999,59.56283319,55.70664621,61.43074956,89.86272578,87.05087605,113.9844387,111.6794588,104.8996984,101.1508699,91.51382473,97.86518112,97.38811849,100.1220632,94.52487483,90.99856676,100.3207073,116.541798,109.5416458,130.6131754,85.92692064,133.2723819,83.57105818,104.853518,104.9355252,161.3144982,187.6568009,115.5256506,107.1028557,61.31601666,51.10373495
Colombia,COL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,24.36027622,21.80401696,20.26013708,19.7263673,18.98426906,17.21994445,21.77389643,17.28704783,20.16706494,20.03046363,21.81052211,20.65116784,19.22420755,21.62710261,25.10907495,22.5977764,23.04873842,21.99686027,25.70978969,24.2480325,25.93655449,22.30657954,21.82301204,20.56296525,20.80875977,22.04651032,25.6535813,24.64444594,25.60149745,27.11425962,25.72940528,24.5508105,23.07297858,25.50611734,24.92182072,25.92120335,24.98041653,25.22044254,25.92851512,25.79764586,24.60991322,25.58146057,25.13397818,28.49599232,28.15986617,29.11292086,31.27920045,30.50123329,31.9154272,28.29243216,27.98650578,33.18406734,32.12891614,30.93850058,31.19449471,30.58077735,27.10014932,26.60382439,27.82989134,28.50447752,27.44535061
Comoros,COM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,17.9060963,24.44614612,28.80293967,27.65862558,27.07133475,26.432693,20.41564119,18.96150949,20.7573617,17.86358734,16.29338719,19.33466145,19.89555581,17.8854756,20.0508037,18.57141687,15.90692991,16.73775228,16.21153783,16.73399529,16.23300024,17.96508417,16.90280918,17.73681253,16.5691938,16.97649736,17.89723707,19.10332202,20.42244554,24.85251165,27.97422378,29.61627327,28.84302925,27.32426072,26.44426456,23.9123122,24.68317861,27.10128559,23.88968534,25.49138546,24.36457133
Cabo Verde,CPV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,51.31922914,53.05872257,54.04223141,64.99309947,65.14210654,65.34611595,58.22150364,45.90798889,41.23974384,44.49454537,46.27048378,47.83835385,51.79737082,32.21745463,52.63408349,53.37176171,49.20523885,50.75328288,45.60168312,43.38162626,44.69358469,43.33737707,46.2176669,44.71943181,48.25176651,46.91468611,50.81727063,50.79481725,47.89492182,43.46258514,47.22675683,54.4504816,47.19229366,42.90801698,45.59388558,42.02153553,43.656078,47.44618656,45.35970192,43.29297596,45.37187301
Costa Rica,CRI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.22555929,38.95374073,42.99003414,42.78161474,46.62920884,48.90543215,48.66325663,47.89432124,49.75179062,50.95883417,55.64411237,53.38146504,52.81640254,52.32464721,69.60509144,60.53455637,56.49611136,60.18043691,57.64631362,57.76208248,52.61363727,84.49554168,67.48199404,59.1400051,57.36958081,52.91890958,51.34664589,56.05618532,57.55607835,59.64548907,60.1923657,48.28886434,49.99974301,64.08312327,63.57525327,65.34472001,69.23022874,73.76372016,85.97471463,91.31618455,81.51926135,72.54552783,75.10787549,79.69656593,78.28336558,84.07914077,86.93607864,82.90588965,80.76165846,65.6319164,61.12280051,62.26934135,61.45031744,58.11028554,55.28832263,45.52467575,43.87138335,45.5499044,47.4734406,45.70577153,43.84375311
Caribbean small states,CSS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,77.0880181,79.17423792,75.83457371,76.1164944,80.70365823,78.51929171,78.16902536,75.3761021,78.90895466,83.01536431,86.46145647,95.50499375,91.45596953,99.29644478,160.9811081,162.9374311,177.5405179,158.958363,151.9342341,153.234539,187.4434839,176.6584241,138.8620886,112.1801813,103.2795992,89.43550935,92.81034078,86.74925306,77.58873131,89.74155315,64.47483485,66.72258134,62.43949743,61.90185026,59.63037356,66.84702862,65.43948051,62.74552438,56.71247911,54.49738997,60.65189573,57.94468709,54.27305301,57.35610528,61.08468962,67.98388211,73.86922037,71.57290574,78.58673598,60.35369531,60.28877704,71.28639589,68.09887644,78.54070271,68.29779727,57.76774134,52.55126736,54.39952992,58.45484493,53.98453334,48.13040782
Cuba,CUB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,41.4016836,32.49618231,26.14579653,32.06941443,46.53708455,58.03146563,55.39690153,61.24104481,51.93137029,50.61159949,60.67426719,59.30942579,59.92790639,61.44128147,59.81850548,60.93237766,63.85962619,51.61034957,47.69656671,47.6585747,33.8622872,22.20709213,14.03613102,11.17705331,12.09209958,14.54166465,20.86550373,22.86139324,22.18264894,20.66306896,21.32803758,20.51612252,16.6624492,17.71807071,20.80203125,24.39508485,25.43854327,25.36861881,31.78946918,20.4751933,25.50988683,29.9797072,27.02861596,25.91123555,22.18557826,17.27474091,13.77585641,12.98282929,13.85007496,11.56650037,9.655153141
Curacao,CUW,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.635153,102.2645077,82.95166352,79.81874316,63.39011914,59.28344982,60.77115623,74.90629413,59.93317964,57.053225
Cayman Islands,CYM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.35448995,24.09078092,25.35915959,22.51353473,21.5540532,23.86398926,23.28042374,23.40015013,23.47130842,22.32210777,22.01854007,22.00730082,23.39466944,24.89988934,24.30421075
Cyprus,CYP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,93.89388459,119.7729368,128.0467273,114.3122089,113.7567082,80.48976109,82.77858691,81.83425753,79.70878719,85.02143707,70.89333293,55.74726721,55.38739768,59.92344667,67.47040073,62.93897411,61.9042952,62.20929401,51.59104469,53.66494595,49.52113173,53.63607414,51.37299057,46.30868438,43.9611384,48.03800026,47.1152961,43.16025958,37.04461122,37.23899685,42.21139477,41.15522308,41.75851532,44.09097762,35.0428318,38.74876545,38.07662392,36.17509115,34.86483582,48.18876487,51.99974681,51.51898059,54.73783841,62.16825761,48.83851723,47.35370496
Czech Republic,CZE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.15809533,69.48768724,77.17735823,74.14548097,79.55109877,81.12121696,84.41975882,98.77051749,102.6736759,96.29178912,100.3392255,115.9735058,112.7447034,120.3859397,126.5444264,121.9665933,105.0949642,124.1852362,137.2452729,142.8977588,144.8057761,157.269695,159.1432992,155.7694899,158.0275688,155.4114639,149.7702761,147.8120168
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,29.73288613,29.25694892,29.05755568,30.73845011,35.71249847,33.65159221,36.6678917,36.55797571,35.6809872,37.60728586,40.07846623,42.47343773,42.71916882,41.8191976,44.78720425,46.74466787,41.50003435,40.27265621,40.9489291,43.67028023,43.84481708,42.41702759,39.34472395,34.89106838,36.65740718,38.18299751,39.39329762,43.33754507,45.34301845,46.37608618,53.98499817,54.40872297,53.4709996,54.33101335,57.86828831,61.42333629,67.33484437,69.45448293,70.54204739,60.22701126,68.12416928,72.87810412,72.46144169,70.35843845,69.5536183,70.83346372,68.916579,70.92035993,71.56335862,70.04015218,66.32380309
Djibouti,DJI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,63.05178968,,62.40429473,56.59502043,54.24953637,53.05883202,49.95437084,49.15718388,47.84910041,42.30314419,38.37468459,40.6878763,41.17964426,43.55706692,41.41171815,43.35751434,39.83107148,39.4165645,44.20904402,44.89003506,44.73400376,50.85360679,62.62391153,64.3575782,50.32834073,40.66943483,48.7433063,50.38293463,41.07073385,42.08284658,41.35335683,155.9031011,244.8894525,236.4907005,244.6598676,187.5082059
Dominica,DMA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,74.11775768,77.01703831,56.34544305,79.66523752,84.03628354,79.30517349,72.97406402,76.95332921,69.460756,73.24546129,75.06481529,82.98940261,82.10125503,85.88607362,74.62585951,67.50427242,57.42774392,54.09002396,57.5545392,62.95221562,61.71843485,60.17162353,58.47613732,60.5750969,51.4397692,47.71961807,48.93520616,50.65359477,56.82823415,53.29891428,55.29528614,62.63792225,52.75274517,52.85263213,50.89556983,49.79461816,47.76274714,51.13345105,45.12359674,40.26172693,40.3972755,56.66316894,55.1070466,45.02049391
Denmark,DNK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,45.72677635,43.578926,43.5079624,44.32074808,45.46291046,43.4251111,40.97298692,45.71986167,51.65623605,47.14090158,48.32657027,46.86212711,44.21753414,47.03533836,50.73844215,54.42176742,53.11618774,53.29230123,55.14401386,56.39132997,50.14148695,46.77079873,48.23940009,51.22800326,50.78074379,51.72502134,50.54485773,48.22982478,50.61013837,52.34670149,51.54015385,54.26776356,54.17534986,53.97066746,58.99716368,58.87866415,60.35485834,56.82863553,57.77708755,60.76440371,62.94608513,62.98786644,64.0379032,55.13518902,55.74367436,60.32706604,60.33765468,60.62469805,59.79286341,59.82692794,57.7546471,58.85293687,59.49873228,60.01904426,57.80503994
Dominican Republic,DOM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.64189841,34.09263596,38.83023905,38.05272513,39.00156387,25.10978493,32.32035776,34.11287205,37.53127606,34.94514425,37.22652306,36.06360636,37.03330985,39.70487888,49.3898896,49.5387864,40.33911173,38.25946677,35.12588712,37.86280643,47.04716549,45.07161467,32.38019208,30.17157235,25.00431258,59.76696302,54.24522263,67.22170365,85.46205537,81.61106786,73.17270869,56.01303901,57.64566569,60.12517779,57.05814052,53.79455736,53.61344812,56.06599816,58.07431435,59.53031314,62.60255421,54.89855789,51.60016779,61.19654853,61.92883771,44.7598871,49.58834349,47.21210434,47.25643453,36.83924439,41.29767453,44.63400181,44.17818209,42.3150676,40.44661324,37.02531399,35.98058342,34.83713154,36.04098387,35.37276844,34.68083358
Algeria,DZA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.87545994,57.13165425,29.22912561,53.34891885,49.15283771,41.7057406,41.58121028,40.40532215,42.7038043,45.64012573,46.59208034,41.04606514,41.34914296,47.34809376,66.02559007,65.54854792,58.32466942,62.31671525,56.41679114,54.00767681,57.68851911,57.9476193,52.92090395,47.09294041,42.98648014,39.14883395,26.7850534,22.87314495,26.23158689,34.22342121,36.50366572,44.20808994,41.28901867,38.43181425,42.41808165,48.74496287,47.59106703,46.87239372,40.69291678,44.58616086,56.94794002,53.10649834,54.2068483,52.3739978,57.97668289,64.30246337,65.00106821,65.04363429,69.45994963,61.560646,60.49727155,60.36406058,58.47344755,57.21055428,55.48897907,52.03661589,48.186586,47.76685834,50.38394449,45.26935746,39.12786723
East Asia & Pacific (excluding high income),EAP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,13.53559233,14.03796055,14.14150362,14.00173297,13.37498028,12.89081146,12.46788822,13.13616278,13.41757901,12.55766429,12.27941845,12.131612,13.04927681,16.76143258,22.86141082,20.32073135,21.46218703,21.5807753,27.12539607,31.28898675,35.49689789,35.82482314,34.06751179,33.45705966,33.27986081,30.67396242,31.02361003,36.8415412,41.12741966,44.22603352,46.77878681,50.06172108,51.83365721,54.27501348,54.54201719,54.38292916,49.67651321,51.50083315,51.28615056,51.48635319,58.58080949,54.62826385,56.58677089,62.57521162,69.77180754,72.69608182,72.60213451,69.06117227,64.34473534,50.01781173,55.0979204,54.95430712,52.02045171,49.96702677,47.64757828,42.11403442,39.26302689,40.56233965,40.71378143,38.97195885,38.03749552
Early-demographic dividend,EAR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,21.07431296,21.58385264,19.23794901,19.83269482,19.17626652,19.09783807,20.17702966,20.16578888,19.81886988,19.33278428,19.58876613,20.08399652,20.22852519,22.22366159,30.05964135,29.42594379,30.33813196,31.86611374,31.23296106,32.21317946,38.08025223,37.23683637,34.57884181,30.91967937,30.39729334,26.5910066,23.53159801,26.93170061,28.80090124,31.01723965,31.07598411,30.87877453,31.2211336,30.02993864,30.91454862,35.62421339,36.74998208,37.62032964,36.24270318,36.27494934,40.0052626,38.13866105,40.73922512,41.41461779,44.23819893,46.95037545,48.33675921,47.57201093,51.72948334,41.15527248,43.33913226,48.86726371,48.42639624,47.67408172,45.71401008,41.73968977,39.02662625,40.86331248,44.84978379,42.03175756,38.914102
East Asia & Pacific,EAS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.98751972,20.37294844,20.07745817,20.25605814,19.8270056,19.89949542,19.69631979,19.72170922,20.08685612,20.20010509,19.87099062,20.5024888,19.83122533,22.44837431,29.29179379,26.150158,27.8341842,26.91764719,25.57296935,29.54782348,34.96504579,34.60708301,33.82021336,32.30008329,33.90536418,32.17404156,26.56406776,27.34127363,28.0797478,29.89509933,31.31131298,30.80013429,30.89663414,30.17716857,30.91787816,32.63345495,34.84556218,37.68629833,37.19356736,35.96498364,40.21014383,39.64478582,41.83787045,45.12361856,50.17531394,54.01910643,59.03846657,60.64345797,60.88999246,48.10639291,54.14124122,55.66955754,53.83421173,54.63754343,53.52409375,48.14062085,44.67953445,47.04666044,47.64570336,45.36586501,43.9598151
Europe & Central Asia (excluding high income),ECA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,5.637700441,10.68984701,11.20797011,10.19742489,8.48111332,8.657381616,8.574468085,7.715198864,7.2,6.873287671,8.989312977,11.3676767,11.98173642,13.22869505,14.91576644,13.75641948,13.82406669,12.86538843,10.57147317,8.200766243,34.84205748,38.64920495,44.7845354,50.34767362,56.03026598,54.79535209,49.90971611,48.90315494,,,,,22.60286591,23.79927685,33.71242745,40.69190325,45.16742218,45.17293543,42.94087008,46.29157609,51.09288545,52.88058883,51.47458664,52.65709767,53.43556352,52.29247327,53.19232492,52.06851347,54.3398361,46.59553987,48.80714015,51.30632271,49.36412625,47.24758559,48.10695222,46.94064526,45.95829077,48.85467096,53.40103986,51.75967523,51.11601537
Europe & Central Asia,ECS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.86637076,28.96186007,28.20072531,28.25060332,28.52734229,28.31709868,28.76712617,28.04144117,29.21587228,30.6816879,30.99570231,30.8070728,30.79565905,33.4756839,40.12039501,36.23454473,39.0589741,39.15369793,37.73759101,39.50587773,41.43332993,42.48144152,42.23842184,42.14155992,44.95212057,45.58161668,40.09243121,39.47268973,39.5530021,41.41008366,40.04916725,38.67342272,36.45097965,36.4636324,39.95013217,42.39633679,43.23661676,45.59994163,46.2687787,48.9934401,55.32615572,54.73103846,53.09362573,52.43618716,54.33726874,56.45578226,59.81524858,60.11728218,62.2372937,53.39768454,59.40802587,63.66938763,64.08737001,63.06328584,62.16700954,61.69828886,61.47192559,64.19331087,65.96354849,65.00500838,62.69913039
Ecuador,ECU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,12.56363161,13.28505543,15.87397543,13.59392379,13.14530721,13.78271257,13.54294289,15.82082622,18.62766546,13.97739971,16.20958337,19.56996712,20.24490221,23.87097513,27.30609429,25.36319009,24.37327815,23.80661608,25.69091585,26.13020545,26.47426733,21.53523512,22.55912209,22.35827869,25.04654071,27.24342079,26.00210631,29.97397309,29.92670818,30.30056801,30.02766909,30.89730761,30.44062957,28.86151103,33.07106447,34.7891794,35.02284267,36.28641701,34.94759493,38.01423446,47.18524084,41.03672977,40.18712425,39.85464371,43.66841942,49.11691582,53.07887835,55.31313392,60.99156877,46.31021339,54.74918995,58.98330939,56.00483979,54.65593018,52.54293502,40.13379705,33.1426492,37.52018465,41.65504236,41.52606307,38.64666437
"Egypt, Arab Rep.",EGY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,31.09928051,31.75441868,24.22627426,21.71185506,21.19717212,19.26089768,19.85066505,18.5383559,20.16134101,41.9006979,45.87274715,40.0195612,45.29607303,57.14399885,31.50288559,36.4837725,54.27790021,44.1074813,43.56357143,40.93468734,37.94281984,34.99338776,50.86067573,82.91565584,64.23636156,27.45765031,30.81483467,26.98777628,24.30084278,26.29774629,25.22305588,24.47740541,21.84185032,22.74698956,21.58620644,19.88610732,18.82512127,21.51126946,25.35607186,32.50850196,39.46510864,40.98445847,43.18072503,45.82166387,35.95510267,36.24060252,37.89614981,35.32895444,33.0051118,30.64149437,25.78373338,24.44247988,37.0040438,39.89540001,32.9654595,23.67484526
Euro area,EMU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.23480356,27.06803476,26.26921516,26.37120747,26.69651016,26.79001264,27.13432107,26.38506093,27.14019691,29.01279705,30.37967998,30.29833797,30.55488803,32.63743323,38.92725864,35.29080141,38.41642235,38.43841681,37.21148378,39.35840832,40.66037405,42.54933167,41.96849793,41.28638442,43.8994883,44.62258986,38.78833745,38.17204832,38.57252006,40.84271761,39.97009606,38.81586106,37.2935665,36.57923981,39.43360598,42.17526479,42.70013661,45.92435851,47.49377415,51.28195404,59.25131935,58.21663172,56.32898531,55.25417516,57.51009801,60.19848707,63.84182953,65.2939746,66.49055404,55.83526259,63.71179464,69.06696072,70.15157339,68.93822544,68.39753188,68.33909897,66.83365664,69.80322258,71.11172398,70.04347355,66.73409323
Eritrea,ERI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.92281063,83.5697376,106.6414265,93.42308004,93.86679898,84.77908252,71.89553263,77.07701594,71.91690098,58.74780811,80.89712258,50.5603173,44.2719649,45.61072346,41.86063057,39.68210338,44.26930576,32.36933484,42.33994713,66.82803455,54.05065794,46.2893847,69.19130088,44.89797342,53.17465214,55.95734861,70.10389736,73.45767701,59.50336746
Spain,ESP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,11.98628966,13.02559526,14.29496878,14.10229167,14.87548309,16.05609174,16.86915323,15.17673683,16.18399121,17.01781148,17.4054128,17.10231474,18.00366171,18.90270804,23.15006942,20.87089776,22.11173951,21.18471358,19.81697505,20.33811846,23.54201484,25.87867741,26.5121737,28.62045082,30.4114555,29.98449107,24.77428522,26.13507123,26.58014968,27.95877685,26.71786499,26.59251473,26.00853287,27.06810034,31.20442135,34.39357265,35.55367469,36.67756919,40.15326929,37.7787276,45.46895005,43.25134844,41.22403505,40.2818534,41.32290693,41.74421102,43.07107949,43.65086704,43.21223634,35.04050776,40.92524689,46.19756252,47.74897393,48.60139416,49.90459885,49.71261153,48.77150367,51.2879716,51.912686,50.73543535,49.31849983
Estonia,EST,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.40236186,110.7810064,143.0422641,141.5559744,123.7816328,156.1923053,147.8100402,138.4233629,137.6238806,117.4716253,127.2720424,135.940646,118.8776608,117.0174023,97.73325174,122.3040322,147.3799425,148.4418206,138.5341241,129.0967392,119.5591654,116.9331129,116.2898906,118.6463012,109.9834085,110.0218138
Ethiopia,ETH,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,15.27665242,15.37428,14.91615646,16.7854403,13.98610178,15.80935222,13.49818836,14.2818698,12.26845804,11.32633357,4.909435999,9.606410607,11.16557669,20.28016781,20.44628334,21.26828285,19.79227106,26.57892329,26.03614277,21.18317083,27.52897887,26.41765796,36.89835233,35.06005672,40.30274813,40.90083444,35.95564132,36.49843679,28.62745817,36.52060056,36.83875466,35.28687471,31.5751623,33.50342288,30.37033901,25.86658773,22.97030461,21.37075978,18.03204343,15.21017394
European Union,EUU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.94046161,27.63014439,26.83939894,26.93431111,27.30187285,27.41243717,28.3389628,27.49290411,28.19236755,30.04568017,31.10265148,30.88893759,31.03401652,33.29719174,39.77723288,35.96242725,38.92103698,38.82697662,37.55935456,39.8469316,41.5066587,43.4040431,43.05685481,42.68649639,45.24074442,46.02268095,40.02940135,39.33104142,39.73520581,41.81689566,40.30314711,39.22168288,37.73136387,37.47260849,40.50618152,43.18924964,43.71788001,47.05217335,48.53021395,51.99068671,59.85501089,58.82058036,57.16452957,56.38821954,59.00263172,61.6170516,65.4939618,66.99495398,68.20770989,57.46397207,65.33987515,70.78999278,71.75591619,70.57501592,70.37007944,70.40783613,69.07816609,72.1276813,73.53719792,72.45461252,69.32420371
Fragile and conflict affected situations,FCS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.81248773,32.08085403,32.1134288,29.1916674,35.50376895,32.54781871,29.3800444,32.52780664,32.68456004,32.98311388,30.29979861,34.7757297,32.24975167,36.2860586,48.82035844,48.81357974,48.39231376,50.86644744,48.08216434,51.72390656,58.0940306,37.98907869,34.47726555,30.98010438,35.10386089,33.05306025,25.82389469,26.85881048,30.55158981,34.91746011,26.73748702,38.92585269,39.65524007,39.86495424,39.96998149,38.41145819,40.86694188,38.94885497,34.72201705,35.02544202,38.47187523,37.40233999,36.7931745,38.63005484,44.50699294,46.82309784,45.31982276,45.13735744,46.29305622,37.31694734,38.55253399,50.77970051,48.45797369,45.21000816,39.3518292,38.38196009,35.35025045,39.58942893,45.09391286,41.60442279,35.55319615
Finland,FIN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.29861866,37.28684511,36.77896479,34.22926621,36.00005368,35.77690478,35.08705437,34.03795126,36.57472071,39.83807898,43.53064147,41.30144901,41.22582426,41.99798352,49.5114024,44.54981795,43.12153742,45.59131789,45.33298581,50.75873207,55.52220638,53.76148002,50.17085788,49.71992629,48.98012346,48.05115907,43.10394621,43.31143349,39.31633669,40.10854199,37.87657428,35.13159979,40.15639239,46.549809,51.28560425,52.13510436,54.90536093,57.58471414,57.23122466,54.99029295,64.07377714,58.62725752,56.79398987,55.86595233,57.30760037,60.67308434,67.57764166,67.06787087,66.15124557,49.00780282,55.51020915,59.3677535,57.89477391,56.03215908,55.04536405,51.2911442,49.35373965,54.37255647,56.0609437,54.81545812,49.82513908
Fiji,FJI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,77.4514574,70.94757804,74.85368852,88.06167315,102.1189748,91.78381849,80.34319131,82.39770642,88.04876543,88.37313245,86.86616267,87.18489854,80.21461921,80.75811979,82.88728889,68.83265135,62.77424031,73.79785205,73.07900883,76.88204647,85.81639872,83.43679924,74.19673073,70.34056467,66.38384694,65.6370708,59.75685161,64.43626126,80.4521227,90.89474935,93.56595455,79.63326151,70.02079715,71.51262636,77.44706146,76.68697174,81.5052725,75.92629573,74.64488354,78.07963084,84.31455925,86.11381712,77.23861119,81.4187242,78.98589419,77.43706349,81.20129936,75.62942777,90.42951671,72.10974135,84.34938853,86.12991471,87.46195885,93.88700592,95.18293183,63.55515678,65.75792501,63.0626744,67.38486707,68.53745516,56.46373226
